id_venda,data_venda,ano,trimestre,mes,mes_venda,id_cliente,nome_cliente,cidade,estado,regiao,id_produto,produto,categoria,quantidade,preco_unitario,desconto,valor_desconto,receita_total,faixa_receita_item,previsao_entrega,data_entrega,desvio_entrega_dias,atrasado
ORD05106,2025-06-12,2025,Q2,6,Junho,Cliente_065,Letícia Porto,Santana,AP,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2,769.9,0.0681,104.86,1434.94,Médio Valor,2025-06-17,2025-06-17,0,False
ORD05107,2025-06-12,2025,Q2,6,Junho,Cliente_071,Bárbara Correia,Mazagão,AP,Norte,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3,53.9,0.051,8.25,153.45,Baixo Valor,2025-06-19,2025-06-21,2,True
ORD05108,2025-06-12,2025,Q2,6,Junho,Cliente_101,Francisco Barbosa,Pelotas,RS,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2,428.99,0.0673,57.74,800.24,Médio Valor,2025-06-16,2025-06-16,0,False
ORD05109,2025-06-12,2025,Q2,6,Junho,Cliente_101,Francisco Barbosa,Pelotas,RS,Sul,P0018,"Monitor UHD Samsung 32""",Informática,2,1626.57,0.1232,400.78,2852.36,Médio Valor,2025-06-16,2025-06-20,4,True
ORD05110,2025-06-12,2025,Q2,6,Junho,Cliente_134,Juan da Luz,Blumenau,SC,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1,3049.99,0.1094,333.67,2716.32,Médio Valor,2025-06-17,2025-06-16,-1,False
ORD05111,2025-06-12,2025,Q2,6,Junho,Cliente_135,Eduardo Pires,Contagem,MG,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,1,51.8,0.1033,5.35,46.45,Baixo Valor,2025-06-20,2025-06-19,-1,False
ORD05112,2025-06-12,2025,Q2,6,Junho,Cliente_154,Juan Duarte,São Paulo,SP,Sudeste,P0020,Teclado Mecanico Fizz,Informática,3,174.9,0.0631,33.12,491.58,Baixo Valor,2025-06-15,2025-06-15,0,False
ORD05113,2025-06-12,2025,Q2,6,Junho,Cliente_157,Stella Barbosa,Cachoeiro de Itapemirim,ES,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,3,549.9,0.0661,109.05,1540.65,Médio Valor,2025-06-18,2025-06-22,4,True
ORD05114,2025-06-12,2025,Q2,6,Junho,Cliente_158,Emanuel Ramos,Timon,MA,Nordeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3,1799.01,0.041,221.28,5175.75,Alto Valor,2025-06-16,2025-06-16,0,False
ORD05115,2025-06-12,2025,Q2,6,Junho,Cliente_166,Pietro Jesus,Porto Velho,RO,Norte,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.1037,72.56,627.04,Médio Valor,2025-06-17,2025-06-16,-1,False
ORD05116,2025-06-12,2025,Q2,6,Junho,Cliente_173,Vitor Pinto,Cascavel,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,1,549.9,0.1211,66.59,483.31,Baixo Valor,2025-06-14,2025-06-13,-1,False
ORD05117,2025-06-12,2025,Q2,6,Junho,Cliente_179,Ana Vitória da Rocha,São Paulo,SP,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,4,899.0,0.0163,58.6,3537.4,Médio Valor,2025-06-15,2025-06-15,0,False
ORD05118,2025-06-12,2025,Q2,6,Junho,Cliente_194,Pedro Gomes,Pelotas,RS,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,1,124.91,0.0458,5.72,119.19,Baixo Valor,2025-06-14,2025-06-13,-1,False
ORD05119,2025-06-12,2025,Q2,6,Junho,Cliente_209,Eduarda Nunes,Recife,PE,Nordeste,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,3,2299.9,0.0658,453.99,6445.71,Alto Valor,2025-06-17,2025-06-16,-1,False
ORD05120,2025-06-12,2025,Q2,6,Junho,Cliente_243,Laura da Cunha,Maringá,PR,Sul,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.0829,58.0,641.6,Médio Valor,2025-06-19,2025-06-18,-1,False
ORD05121,2025-06-12,2025,Q2,6,Junho,Cliente_259,Melissa da Rocha,São Bernardo do Campo,SP,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3,51.8,0.1209,18.78,136.62,Baixo Valor,2025-06-16,2025-06-15,-1,False
ORD05122,2025-06-12,2025,Q2,6,Junho,Cliente_290,Luiz Henrique Moraes,Laranjal do Jari,AP,Norte,P0024,Memória Kingston Fury 16GB DDR5,Informática,4,389.9,0.2113,329.56,1230.04,Médio Valor,2025-06-17,2025-06-18,1,True
ORD05123,2025-06-12,2025,Q2,6,Junho,Cliente_294,Larissa Teixeira,Ferreira Gomes,AP,Norte,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,1,2299.9,0.056,128.79,2171.11,Médio Valor,2025-06-20,2025-06-17,-3,False
ORD05124,2025-06-12,2025,Q2,6,Junho,Cliente_297,Letícia Campos,Boa Vista,RR,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1,899.0,0.0145,13.04,885.96,Médio Valor,2025-06-18,2025-06-15,-3,False
ORD05125,2025-06-12,2025,Q2,6,Junho,Cliente_311,Catarina Vieira,Natal,RN,Nordeste,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.0536,37.48,662.12,Médio Valor,2025-06-17,2025-06-16,-1,False
ORD05127,2025-06-12,2025,Q2,6,Junho,Cliente_323,Dr. João Pedro Carvalho,Boa Vista,RR,Norte,P0025,Webcam Logitech Full HD,Informática,3,329.9,0.2343,231.9,757.8,Médio Valor,2025-06-18,2025-06-17,-1,False
ORD05128,2025-06-12,2025,Q2,6,Junho,Cliente_328,Luiza Lopes,Olinda,PE,Nordeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,3,449.0,0.0251,33.81,1313.19,Médio Valor,2025-06-16,2025-06-16,0,False
ORD05129,2025-06-12,2025,Q2,6,Junho,Cliente_336,Ana Lívia Dias,Feira de Santana,BA,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,4,1079.0,0.0174,75.08,4240.92,Médio Valor,2025-06-19,2025-06-23,4,True
ORD05130,2025-06-12,2025,Q2,6,Junho,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0001,Samsung Galaxy A36,Smartphones e Tablets,1,1979.1,0.0269,53.24,1925.86,Médio Valor,2025-06-16,2025-06-16,0,False
ORD05131,2025-06-12,2025,Q2,6,Junho,Cliente_355,Srta. Marina Rocha,Caucaia,CE,Nordeste,P0023,Tablet Lenovo Tab M11,Smartphones e Tablets,2,1399.9,0.0567,158.74,2641.06,Médio Valor,2025-06-16,2025-06-18,2,True
ORD05132,2025-06-12,2025,Q2,6,Junho,Cliente_434,Isadora Jesus Araújo,Caxias,MA,Nordeste,P0019,Mouse Redragon Wireless,Informática,4,165.99,0.35,232.4,431.56,Baixo Valor,2025-06-19,2025-06-19,0,False
ORD05133,2025-06-12,2025,Q2,6,Junho,Cliente_436,Daniel Carvalho,Itajaí,SC,Sul,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1,949.0,0.0187,17.75,931.25,Médio Valor,2025-06-15,2025-06-16,1,True
ORD05134,2025-06-12,2025,Q2,6,Junho,Cliente_436,Daniel Carvalho,Itajaí,SC,Sul,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,4,34.9,0.0748,10.44,129.16,Baixo Valor,2025-06-15,2025-06-14,-1,False
ORD05135,2025-06-12,2025,Q2,6,Junho,Cliente_453,Maitê Moreira Viana,Itajaí,SC,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2,51.8,0.1526,15.8,87.8,Baixo Valor,2025-06-14,2025-06-13,-1,False
ORD05136,2025-06-12,2025,Q2,6,Junho,Cliente_471,Luiza Dias,Porto Alegre,RS,Sul,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3,1799.01,0.0388,209.4,5187.63,Alto Valor,2025-06-17,2025-06-16,-1,False
ORD05137,2025-06-12,2025,Q2,6,Junho,Cliente_491,Thiago Teixeira Moreira,Ponta Grossa,PR,Sul,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3,1799.01,0.0449,242.34,5154.69,Alto Valor,2025-06-15,2025-06-15,0,False
ORD05138,2025-06-12,2025,Q2,6,Junho,Cliente_499,Isabel Nogueira,Caicó,RN,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,2,1979.1,0.0129,51.06,3907.14,Médio Valor,2025-06-16,2025-06-17,1,True
ORD05139,2025-06-12,2025,Q2,6,Junho,Cliente_509,Sophie Almeida,Cascavel,PR,Sul,P0019,Mouse Redragon Wireless,Informática,4,165.99,0.218,144.76,519.2,Médio Valor,2025-06-15,2025-06-14,-1,False
ORD05140,2025-06-12,2025,Q2,6,Junho,Cliente_520,Isabella Fernandes,Santo André,SP,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3,51.8,0.1042,16.2,139.2,Baixo Valor,2025-06-19,2025-06-18,-1,False
ORD05141,2025-06-12,2025,Q2,6,Junho,Cliente_546,Nicole Costa,Caracaraí,RR,Norte,P0025,Webcam Logitech Full HD,Informática,1,329.9,0.058,19.13,310.77,Baixo Valor,2025-06-18,2025-06-18,0,False
ORD05143,2025-06-13,2025,Q2,6,Junho,Cliente_016,Sr. Thomas Nascimento,Tarauacá,AC,Norte,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2,3049.99,0.094,573.4,5526.58,Alto Valor,2025-06-21,2025-06-21,0,False
ORD05144,2025-06-13,2025,Q2,6,Junho,Cliente_027,Davi Lucas Gomes,Ribeirão Preto,SP,Sudeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2,1799.01,0.0452,162.64,3435.38,Médio Valor,2025-06-19,2025-06-20,1,True
ORD05145,2025-06-13,2025,Q2,6,Junho,Cliente_027,Davi Lucas Gomes,Ribeirão Preto,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,4,549.9,0.1189,261.52,1938.08,Médio Valor,2025-06-16,2025-06-14,-2,False
ORD05147,2025-06-13,2025,Q2,6,Junho,Cliente_040,Renan Silveira,Propriá,SE,Nordeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3,124.91,0.0356,13.35,361.38,Baixo Valor,2025-06-19,2025-06-19,0,False
ORD05149,2025-06-13,2025,Q2,6,Junho,Cliente_058,Sr. Nathan Peixoto,Itacoatiara,AM,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,1,124.91,0.0323,4.03,120.88,Baixo Valor,2025-06-20,2025-06-18,-2,False
ORD05150,2025-06-13,2025,Q2,6,Junho,Cliente_069,Levi da Rosa,Porto Nacional,TO,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,4,449.0,0.0296,53.16,1742.84,Médio Valor,2025-06-20,2025-06-17,-3,False
ORD05151,2025-06-13,2025,Q2,6,Junho,Cliente_089,André Souza,Ponta Grossa,PR,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3,51.8,0.066,10.26,145.14,Baixo Valor,2025-06-18,2025-06-15,-3,False
ORD05152,2025-06-13,2025,Q2,6,Junho,Cliente_096,Dr. Luiz Henrique Pereira,Contagem,MG,Sudeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,3,949.0,0.0085,24.21,2822.79,Médio Valor,2025-06-17,2025-06-17,0,False
ORD05153,2025-06-13,2025,Q2,6,Junho,Cliente_109,Gustavo Henrique Cunha,Cantá,RR,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2,17.9,0.1775,6.36,29.44,Baixo Valor,2025-06-20,2025-06-18,-2,False
ORD05154,2025-06-13,2025,Q2,6,Junho,Cliente_114,Evelyn da Paz,Mucajaí,RR,Norte,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1,3049.99,0.1302,397.11,2652.88,Médio Valor,2025-06-18,2025-06-18,0,False
ORD05155,2025-06-13,2025,Q2,6,Junho,Cliente_166,Pietro Jesus,Porto Velho,RO,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,2,124.91,0.0223,5.58,244.24,Baixo Valor,2025-06-18,2025-06-18,0,False
ORD05156,2025-06-13,2025,Q2,6,Junho,Cliente_177,Dra. Heloísa da Paz,São Paulo,SP,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2,51.8,0.1672,17.32,86.28,Baixo Valor,2025-06-18,2025-06-16,-2,False
ORD05157,2025-06-13,2025,Q2,6,Junho,Cliente_194,Pedro Gomes,Pelotas,RS,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2,769.9,0.0447,68.82,1470.98,Médio Valor,2025-06-20,2025-06-19,-1,False
ORD05158,2025-06-13,2025,Q2,6,Junho,Cliente_199,João Guilherme Fogaça,Ananindeua,PA,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4,428.99,0.0719,123.36,1592.6,Médio Valor,2025-06-18,2025-06-23,5,True
ORD05159,2025-06-13,2025,Q2,6,Junho,Cliente_204,Júlia da Mota,Santa Maria,RS,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,1,129.86,0.0815,10.58,119.28,Baixo Valor,2025-06-16,2025-06-14,-2,False
ORD05160,2025-06-13,2025,Q2,6,Junho,Cliente_208,Vitor Araújo,Betim,MG,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3,1072.0,0.0529,170.13,3045.87,Médio Valor,2025-06-18,2025-06-18,0,False
ORD05161,2025-06-13,2025,Q2,6,Junho,Cliente_215,Olivia Souza,Camaçari,BA,Nordeste,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,4,34.9,0.0474,6.6,133.0,Baixo Valor,2025-06-18,2025-06-17,-1,False
ORD05162,2025-06-13,2025,Q2,6,Junho,Cliente_220,Larissa da Paz,Caucaia,CE,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.169,185.86,913.94,Médio Valor,2025-06-17,2025-06-16,-1,False
ORD05163,2025-06-13,2025,Q2,6,Junho,Cliente_301,Sarah Melo,Curitiba,PR,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2,51.8,0.2203,22.82,80.78,Baixo Valor,2025-06-18,2025-06-15,-3,False
ORD05164,2025-06-13,2025,Q2,6,Junho,Cliente_329,Sra. Daniela Aragão,Duque de Caxias,RJ,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3,428.99,0.0727,93.57,1193.4,Médio Valor,2025-06-19,2025-06-17,-2,False
ORD05165,2025-06-13,2025,Q2,6,Junho,Cliente_334,Dr. Rafael Castro,Caicó,RN,Nordeste,P0020,Teclado Mecanico Fizz,Informática,1,174.9,0.0802,14.03,160.87,Baixo Valor,2025-06-17,2025-06-17,0,False
ORD05166,2025-06-13,2025,Q2,6,Junho,Cliente_376,Eduarda Melo,Serra,ES,Sudeste,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.0678,23.72,326.08,Baixo Valor,2025-06-18,2025-06-15,-3,False
ORD05167,2025-06-13,2025,Q2,6,Junho,Cliente_394,Eduardo Oliveira,Ribeirão Preto,SP,Sudeste,P0025,Webcam Logitech Full HD,Informática,4,329.9,0.1183,156.12,1163.48,Médio Valor,2025-06-17,2025-06-17,0,False
ORD05168,2025-06-13,2025,Q2,6,Junho,Cliente_406,Laís da Costa,Juiz de Fora,MG,Sudeste,P0020,Teclado Mecanico Fizz,Informática,3,174.9,0.0595,31.23,493.47,Baixo Valor,2025-06-18,2025-06-16,-2,False
ORD05169,2025-06-13,2025,Q2,6,Junho,Cliente_439,Stella Cunha,Nova Iguaçu,RJ,Sudeste,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.0801,28.02,321.78,Baixo Valor,2025-06-20,2025-06-23,3,True
ORD05171,2025-06-13,2025,Q2,6,Junho,Cliente_452,Arthur Silveira,Porto Nacional,TO,Norte,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4,51.8,0.1484,30.76,176.44,Baixo Valor,2025-06-17,2025-06-16,-1,False
ORD05172,2025-06-13,2025,Q2,6,Junho,Cliente_453,Maitê Moreira Viana,Itajaí,SC,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1,899.0,0.0176,15.82,883.18,Médio Valor,2025-06-16,2025-06-15,-1,False
ORD05173,2025-06-13,2025,Q2,6,Junho,Cliente_483,Melissa Gomes,Blumenau,SC,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,1,549.9,0.1093,60.1,489.8,Baixo Valor,2025-06-15,2025-06-15,0,False
ORD05174,2025-06-13,2025,Q2,6,Junho,Cliente_545,Felipe Cardoso,Florianópolis,SC,Sul,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,4,34.9,0.0722,10.08,129.52,Baixo Valor,2025-06-17,2025-06-17,0,False
ORD05175,2025-06-14,2025,Q2,6,Junho,Cliente_006,Miguel Cardoso,Juazeiro,BA,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2,53.9,0.0504,5.44,102.36,Baixo Valor,2025-06-21,2025-06-19,-2,False
ORD05176,2025-06-14,2025,Q2,6,Junho,Cliente_008,Thales Pereira,Cascavel,PR,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,3,3049.99,0.0487,445.59,8704.38,Alto Valor,2025-06-16,2025-06-18,2,True
ORD05178,2025-06-14,2025,Q2,6,Junho,Cliente_027,Davi Lucas Gomes,Ribeirão Preto,SP,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1,3049.99,0.045,137.25,2912.74,Médio Valor,2025-06-18,2025-06-19,1,True
ORD05179,2025-06-14,2025,Q2,6,Junho,Cliente_046,Dra. Emanuella Sales,Cruzeiro do Sul,AC,Norte,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.0473,16.54,333.26,Baixo Valor,2025-06-16,2025-06-21,5,True
ORD05180,2025-06-14,2025,Q2,6,Junho,Cliente_052,Ana Beatriz Freitas,Ponta Grossa,PR,Sul,P0023,Tablet Lenovo Tab M11,Smartphones e Tablets,2,1399.9,0.0543,152.02,2647.78,Médio Valor,2025-06-18,2025-06-18,0,False
ORD05181,2025-06-14,2025,Q2,6,Junho,Cliente_067,Nicole Dias,Uberlândia,MG,Sudeste,P0024,Memória Kingston Fury 16GB DDR5,Informática,1,389.9,0.0555,21.64,368.26,Baixo Valor,2025-06-19,2025-06-20,1,True
ORD05182,2025-06-14,2025,Q2,6,Junho,Cliente_075,Rafaela Peixoto,Ribeirão Preto,SP,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.0561,12.08,203.52,Baixo Valor,2025-06-18,2025-06-18,0,False
ORD05183,2025-06-14,2025,Q2,6,Junho,Cliente_075,Rafaela Peixoto,Ribeirão Preto,SP,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1,3049.99,0.05,152.5,2897.49,Médio Valor,2025-06-16,2025-06-16,0,False
ORD05186,2025-06-14,2025,Q2,6,Junho,Cliente_082,Felipe Gomes,Caicó,RN,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,1,1079.0,0.0359,38.74,1040.26,Médio Valor,2025-06-19,2025-06-18,-1,False
ORD05187,2025-06-14,2025,Q2,6,Junho,Cliente_092,Isaac Correia,Linhares,ES,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.1307,143.74,956.06,Médio Valor,2025-06-17,2025-06-16,-1,False
ORD05188,2025-06-14,2025,Q2,6,Junho,Cliente_105,Ana Laura Teixeira,São Luís,MA,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,1,51.8,0.0918,4.76,47.04,Baixo Valor,2025-06-19,2025-06-21,2,True
ORD05189,2025-06-14,2025,Q2,6,Junho,Cliente_108,Sr. Eduardo Moreira,Recife,PE,Nordeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,1,428.99,0.0615,26.38,402.61,Baixo Valor,2025-06-18,2025-06-17,-1,False
ORD05190,2025-06-14,2025,Q2,6,Junho,Cliente_110,Rafaela Carvalho,Betim,MG,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4,51.8,0.2012,41.68,165.52,Baixo Valor,2025-06-19,2025-06-17,-2,False
ORD05192,2025-06-14,2025,Q2,6,Junho,Cliente_114,Evelyn da Paz,Mucajaí,RR,Norte,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.0835,58.4,641.2,Médio Valor,2025-06-17,2025-06-16,-1,False
ORD05193,2025-06-14,2025,Q2,6,Junho,Cliente_136,João Guilherme Rocha,Bom Jesus,PI,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,3,1979.1,0.0342,203.07,5734.23,Alto Valor,2025-06-19,2025-06-20,1,True
ORD05194,2025-06-14,2025,Q2,6,Junho,Cliente_145,Manuela Lopes,Londrina,PR,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,1,1979.1,0.0326,64.52,1914.58,Médio Valor,2025-06-20,2025-06-20,0,False
ORD05195,2025-06-14,2025,Q2,6,Junho,Cliente_145,Manuela Lopes,Londrina,PR,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4,428.99,0.0629,107.92,1608.04,Médio Valor,2025-06-17,2025-06-17,0,False
ORD05196,2025-06-14,2025,Q2,6,Junho,Cliente_154,Juan Duarte,São Paulo,SP,Sudeste,P0020,Teclado Mecanico Fizz,Informática,1,174.9,0.0396,6.93,167.97,Baixo Valor,2025-06-16,2025-06-16,0,False
ORD05197,2025-06-14,2025,Q2,6,Junho,Cliente_158,Emanuel Ramos,Timon,MA,Nordeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,1,449.0,0.0463,20.79,428.21,Baixo Valor,2025-06-16,2025-06-16,0,False
ORD05198,2025-06-14,2025,Q2,6,Junho,Cliente_161,Murilo Monteiro,Currais Novos,RN,Nordeste,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,3,2742.13,0.1422,1169.79,7056.6,Alto Valor,2025-06-18,2025-06-18,0,False
ORD05199,2025-06-14,2025,Q2,6,Junho,Cliente_194,Pedro Gomes,Pelotas,RS,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.0698,15.04,200.56,Baixo Valor,2025-06-20,2025-06-18,-2,False
ORD05200,2025-06-14,2025,Q2,6,Junho,Cliente_198,Sr. André Castro,Lagarto,SE,Nordeste,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,4,49.9,0.0374,7.48,192.12,Baixo Valor,2025-06-20,2025-06-20,0,False
ORD05201,2025-06-14,2025,Q2,6,Junho,Cliente_209,Eduarda Nunes,Recife,PE,Nordeste,P0023,Tablet Lenovo Tab M11,Smartphones e Tablets,2,1399.9,0.0567,158.74,2641.06,Médio Valor,2025-06-20,2025-06-20,0,False
ORD05202,2025-06-14,2025,Q2,6,Junho,Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0024,Memória Kingston Fury 16GB DDR5,Informática,4,389.9,0.1165,181.68,1377.92,Médio Valor,2025-06-18,2025-06-16,-2,False
ORD05203,2025-06-14,2025,Q2,6,Junho,Cliente_231,Maria Luiza Rezende,Maringá,PR,Sul,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,2,2299.9,0.0285,131.1,4468.7,Médio Valor,2025-06-17,2025-06-16,-1,False
ORD05204,2025-06-14,2025,Q2,6,Junho,Cliente_237,Bryan Moreira,Serra,ES,Sudeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,4,449.0,0.0335,60.16,1735.84,Médio Valor,2025-06-19,2025-06-17,-2,False
ORD05205,2025-06-14,2025,Q2,6,Junho,Cliente_247,João Moraes,Campinas,SP,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,2,899.0,0.0096,17.26,1780.74,Médio Valor,2025-06-19,2025-06-20,1,True
ORD05207,2025-06-14,2025,Q2,6,Junho,Cliente_259,Melissa da Rocha,São Bernardo do Campo,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,3,549.9,0.1562,257.67,1392.03,Médio Valor,2025-06-18,2025-06-23,5,True
ORD05208,2025-06-14,2025,Q2,6,Junho,Cliente_261,Maria Sophia Caldeira,Pico,PI,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,2,4604.0,0.1574,1449.34,7758.66,Alto Valor,2025-06-21,2025-06-20,-1,False
ORD05209,2025-06-14,2025,Q2,6,Junho,Cliente_262,Maria Eduarda Peixoto,Sobral,CE,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4,51.8,0.089,18.44,188.76,Baixo Valor,2025-06-22,2025-06-27,5,True
ORD05210,2025-06-14,2025,Q2,6,Junho,Cliente_263,Sr. Cauã Carvalho,Uberlândia,MG,Sudeste,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.0451,15.78,334.02,Baixo Valor,2025-06-22,2025-06-22,0,False
ORD05211,2025-06-14,2025,Q2,6,Junho,Cliente_265,Gabrielly Azevedo,São Bernardo do Campo,SP,Sudeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3,124.91,0.0385,14.43,360.3,Baixo Valor,2025-06-17,2025-06-16,-1,False
ORD05212,2025-06-14,2025,Q2,6,Junho,Cliente_265,Gabrielly Azevedo,São Bernardo do Campo,SP,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,2,899.0,0.0164,29.48,1768.52,Médio Valor,2025-06-20,2025-06-30,10,True
ORD05213,2025-06-14,2025,Q2,6,Junho,Cliente_266,Caroline Carvalho,Cruzeiro do Sul,AC,Norte,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2,1799.01,0.0771,277.4,3320.62,Médio Valor,2025-06-19,2025-06-18,-1,False
ORD05214,2025-06-14,2025,Q2,6,Junho,Cliente_285,Maria Vitória Jesus,Vitória da Conquista,BA,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,2,1626.57,0.206,670.14,2583.0,Médio Valor,2025-06-20,2025-06-20,0,False
ORD05215,2025-06-14,2025,Q2,6,Junho,Cliente_297,Letícia Campos,Boa Vista,RR,Norte,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,1,1079.0,0.0224,24.17,1054.83,Médio Valor,2025-06-20,2025-06-18,-2,False
ORD05216,2025-06-14,2025,Q2,6,Junho,Cliente_315,Calebe Gonçalves,Currais Novos,RN,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,3,1979.1,0.0315,187.02,5750.28,Alto Valor,2025-06-18,2025-06-17,-1,False
ORD05217,2025-06-14,2025,Q2,6,Junho,Cliente_319,Catarina Silva,Tarauacá,AC,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2,428.99,0.0802,68.8,789.18,Médio Valor,2025-06-20,2025-06-19,-1,False
ORD05219,2025-06-14,2025,Q2,6,Junho,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0021,SSD Crucial 1TB NVMe M.2,Informática,3,449.0,0.0332,44.73,1302.27,Médio Valor,2025-06-20,2025-06-19,-1,False
ORD05220,2025-06-14,2025,Q2,6,Junho,Cliente_371,Ana Luiza Nunes,Joinville,SC,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2,769.9,0.0797,122.72,1417.08,Médio Valor,2025-06-21,2025-06-21,0,False
