id_venda,data_venda,id_cliente,nome_cliente,cidade,estado,regiao,id_produto,produto,categoria,quantidade,preco_unitario,desconto,previsao_entrega,data_entrega
ORD04650,2025-05-25,Cliente_520,Isabella Fernandes,Santo André,SP,Sudeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,3.0,449.0,0.0976,2025-05-29,2025-05-28
ORD04651,2025-05-26,Cliente_013,Luiza Silva,Natal,RN,Nordeste,P0008,Película de Vidro 3D Galaxy A30s ,Acessórios Mobile,2.0,17.9,0.0978,2025-06-01,2025-06-02
ORD04652,2025-05-26,Cliente_026,Ana Júlia Lima,Contagem,MG,Sudeste,P0017,ACER Notebook Gamer Nitro,Informática,2.0,4604.0,0.0555,2025-05-31,2025-05-30
ORD04653,2025-05-26,Cliente_115,Gabrielly da Conceição,Serra,ES,Sudeste,P0025,Webcam Logitech Full HD,Informática,4.0,329.9,0.2227,2025-05-30,2025-05-30
ORD04654,2025-05-26,Cliente_186,Dra. Helena Teixeira,Bom Jesus,PI,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,4.0,549.9,0.1015,2025-05-31,2025-05-30
ORD04655,2025-05-26,Cliente_279,Sofia Santos,Chapecó,SC,Sul,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,3.0,49.9,0.0709,2025-05-28,2025-05-27
ORD04656,2025-05-26,Cliente_336,Ana Lívia Dias,Feira de Santana,BA,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4.0,769.9,0.0701,2025-06-01,2025-06-01
ORD04657,2025-05-26,Cliente_340,Bruno Cardoso,Gravataí,RS,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1.0,899.0,0.0272,2025-05-31,2025-05-31
ORD04658,2025-05-26,Cliente_360,Mariane Campos,Teresina,PI,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,3.0,1079.0,0.0852,2025-05-31,2025-05-31
ORD04659,2025-05-26,Cliente_528,Thiago Mata Mendes,Niterói,RJ,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2.0,428.99,0.0806,2025-05-29,2025-05-27
ORD04660,2025-05-27,Cliente_065,Letícia Porto,Santana,AP,Norte,P0023,Tablet Lenovo Tab M11,Smartphones e Tablets,1.0,1399.9,0.1374,2025-06-03,2025-06-01
ORD04661,2025-05-27,Cliente_083,Sophie Souza,Santo André,SP,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3.0,899.0,0.0491,2025-06-03,2025-05-31
ORD04662,2025-05-27,Cliente_103,Emanuel Aragão,Manaus,AM,Norte,P0001,Samsung Galaxy A36,Smartphones e Tablets,2.0,1979.1,0.1414,2025-06-03,2025-06-02
ORD04663,2025-05-27,Cliente_170,Nicolas Vieira,Patos,PB,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,1.0,4604.0,0.0573,2025-05-30,2025-05-30
ORD04664,2025-05-27,Cliente_179,Ana Vitória da Rocha,São Paulo,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.0923,2025-06-01,2025-05-29
ORD04665,2025-05-27, Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2.0,1799.01,0.0641,2025-06-02,2025-05-31
ORD04666,2025-05-27,Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,,51.8,0.0757,2025-05-30,2025-05-29
ORD04667,2025-05-27,Cliente_219,Natália da Luz,Cascavel,PR,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4.0,51.8,0.1068,2025-05-31,2025-05-30
ORD04668,2025-05-27,Cliente_247,João Moraes,Campinas,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,3.0,549.9,0.0904,2025-06-02,2025-06-02
ORD04669,2025-05-27,Cliente_259,Melissa da Rocha,São Bernardo do Campo,SP,Sudeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2.0,1079.0,0.155,2025-06-01,2025-06-01
ORD04670,2025-05-27,Cliente_285,Maria Vitória Jesus,Vitória da Conquista,BA,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.0369,2025-06-02,2025-06-05
ORD04671,2025-05-27,Cliente_290,Luiz Henrique Moraes,Laranjal do Jari,AP,Norte,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2.0,1799.01,0.0452,2025-05-29,2025-05-29
ORD04672,2025-05-27, Cliente_293,Luiza Teixeira,Santo André,SP,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3.0,53.9,0.0702,2025-05-31,2025-05-31
ORD04673,2025-05-27,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0025,Webcam Logitech Full HD,Informática,4.0,329.9,0.1019,2025-05-31,2025-05-28
ORD04674,2025-05-27,Cliente_312,Juan Araújo,Bacabal,MA,Nordeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,2.0,1072.0,0.0564,2025-05-29,2025-05-28
ORD04675,2025-05-27,Cliente_333,Isaac Lopes,Londrina,PR,Sul,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2.0,1079.0,0.1133,2025-05-29,2025-05-29
ORD04676,2025-05-27,Cliente_340,Bruno Cardoso,Gravataí,RS,Sul,P0024,Memória Kingston Fury 16GB DDR5,Informática,4.0,389.9,0.0643,2025-06-02,2025-05-31
ORD04677,2025-05-27,Cliente_417,Francisco Nogueira,Ribeirão Preto,SP,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3.0,899.0,0.0794,2025-05-31,2025-05-31
ORD04678,2025-05-27,Cliente_443,Leonardo Rezende,Caucaia,CE,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,4.0,1626.57,0.0645,2025-06-01,2025-06-03
ORD04679,2025-05-27,Cliente_457,Francisco Cardoso,Itajaí,SC,Sul,P0020,Teclado Mecanico Fizz,Informática,1.0,174.9,0.0729,2025-05-31,2025-06-04
ORD04680,2025-05-27,Cliente_475,Lorena Teixeira,Chapecó,SC,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,1.0,1979.1,0.1258,2025-05-30,2025-05-30
ORD04681,2025-05-27,Cliente_499,Isabel Nogueira,Caicó,RN,Nordeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,,449.0,0.0426,2025-06-02,2025-05-31
ORD04682,2025-05-27,Cliente_521,Lívia Ferreira,Gravataí,RS,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4.0,53.9,0.0877,2025-05-29,2025-05-29
ORD04683,2025-05-27,Cliente_527,Igor Porto Rodrigues,Teresina,PI,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3.0,51.8,0.0595,2025-06-01,2025-06-06
ORD04684,2025-05-28,Cliente_025,Matheus Novaes,Joinville,SC,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,1.0,549.9,0.0725,2025-05-31,2025-05-30
ORD04685,2025-05-28,Cliente_076,Leandro da Costa,Rolim de Moura,RO,Norte,P0023,Tablet Lenovo Tab M11,Smartphones e Tablets,1.0,1399.9,0.0857,2025-06-04,2025-06-02
ORD04686,2025-05-28,Cliente_129,Pietra Gonçalves,Duque de Caxias,RJ,Sudeste,P0020,Teclado Mecanico Fizz,Informática,1.0,174.9,0.0963,2025-06-02,2025-05-31
ORD04687,2025-05-28,Cliente_143,Cecília Barros,Londrina,PR,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,2.0,899.0,0.0392,2025-06-02,2025-05-31
ORD04688,2025-05-28,Cliente_194,Pedro Gomes,Pelotas,RS,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,3.0,3049.99,0.0939,2025-06-02,2025-05-31
ORD04689,2025-05-28,Cliente_247,João Moraes,Campinas,SP,Sudeste,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,1.0,2299.9,0.1073,2025-05-30,2025-05-30
ORD04690,2025-05-28,Cliente_279,Sofia Santos,Chapecó,SC,Sul,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,4.0,34.9,0.0625,2025-06-01,2025-06-01
ORD04691,2025-05-28,Cliente_327,Sra. Maria Eduarda Cardoso,Vila Velha,ES,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,2.0,899.0,0.0232,2025-05-30,2025-06-01
ORD04692,2025-05-28,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,3.0,17.9,0.2634,2025-06-03,2025-06-05
ORD04693,2025-05-28,Cliente_350,Vicente Souza,Caicó,RN,Nordeste,P0019,Mouse Redragon Wireless,Informática,4.0,165.99,0.1494,2025-06-01,2025-05-31
ORD04694,2025-05-28,Cliente_437,Miguel Castro,Santo André,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,4.0,549.9,0.1185,2025-06-02,2025-05-31
ORD04695,2025-05-28,cliente#478,Stella Nogueira Fernandes,Porto Nacional,TO,Norte,P0024,Memória Kingston Fury 16GB DDR5,Informática,4.0,389.9,0.2247,2025-06-04,2025-06-04
ORD04696,2025-05-28,Cliente_517,Letícia Cunha,Parnamirim,RN,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,3.0,769.9,0.1961,2025-05-31,2025-06-01
ORD04697,2025-05-29,Cliente_016,Sr. Thomas Nascimento,Tarauacá,AC,Norte,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,1.0,1799.01,0.0397,2025-06-05,2025-06-04
ORD04698,2025-05-29,Cliente_016,Sr. Thomas Nascimento,Tarauacá,AC,Norte,P0023,Tablet Lenovo Tab M11,Smartphones e Tablets,1.0,1399.9,0.1442,2025-06-03,2025-05-31
ORD04699,2025-05-29,Cliente_019 ,Gabriela da Paz,Uberlândia,MG,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1201,2025-06-03,2025-06-02
ORD04700,2025-05-29,Cliente_048,Sr. Gustavo Henrique Peixoto,Gravataí,RS,Sul,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,2.0,2742.13,0.0778,2025-06-02,2025-06-01
ORD04701,2025-05-29,Cliente_050,Enzo Monteiro,Curitiba,PR,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1.0,3049.99,0.0741,2025-06-02,2025-06-02
ORD04702,2025-05-29,Cliente_068,Stephany Moreira,Curitiba,PR,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,2.0,1979.1,0.266,2025-06-04,2025-06-04
ORD04703,2025-05-29,Cliente_108,Sr. Eduardo Moreira,Recife,PE,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1.0,769.9,0.1017,2025-06-03,2025-06-05
ORD04704,2025-05-29,Cliente_130,Isadora Rocha,Itajaí,SC,Sul,P0021,SSD Crucial 1TB NVMe M.2,Informática,1.0,449.0,0.0436,2025-05-31,2025-05-30
ORD04705,2025-05-29,Cliente_136,João Guilherme Rocha,Bom Jesus,PI,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,2.0,4604.0,0.082,2025-06-05,2025-06-05
ORD04706,,Cliente_158,Emanuel Ramos,Timon,MA,Nordeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,1.0,1799.01,0.0461,2025-06-02,2025-05-31
ORD04707,2025-05-29,Cliente_183,Ian Peixoto,Santo André,SP,Sudeste,P0025,Webcam Logitech Full HD,Informática,4.0,329.9,0.1124,2025-06-03,2025-05-31
ORD04708,2025-05-29,Cliente_215,Olivia Souza,Camaçari,BA,Nordeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,3.0,129.86,0.0665,2025-06-01,2025-05-30
ORD04709,2025-05-29,Cliente_243,Laura da Cunha,Maringá,PR,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3.0,53.9,0.0766,2025-06-02,2025-06-01
ORD04710,2025-05-29,Cliente_298,Clara Gomes,Fortaleza,CE,Nordeste,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,1.0,34.9,0.0747,2025-06-02,2025-06-01
ORD04711,2025-05-29,Cliente_335,Larissa Rodrigues,Floriano,PI,Nordeste,P0017,ACER Notebook Gamer Nitro, Informática,3.0,4604.0,0.067,2025-06-06,2025-06-04
ORD04712,2025-05-29,Cliente_500,Rodrigo Ramos,Rio de Janeiro,RJ,Sudeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,3.0,1079.0,0.2496,2025-06-02,2025-05-31
ORD04713,2025-05-30,Cliente_007,Helena Souza,Feira de Santana,BA,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2.0,1079.0,0.0785,2025-06-04,2025-06-04
ORD04714,2025-05-30,Cliente_016,Sr. Thomas Nascimento,Tarauacá,AC,Norte,P0020,Teclado Mecanico Fizz,Informática,3.0,174.9,0.274,2025-06-06,2025-06-05
ORD04715,2025-05-30,Cliente_061,Dr. Emanuel Fogaça,Porto Nacional,TO,Norte,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,1072.0,0.0506,2025-06-05,2025-06-04
ORD04716,2025-05-30,Cliente_069,Levi da Rosa,Porto Nacional,TO,Norte,P0017,ACER Notebook Gamer Nitro,Informática,3.0,4604.0,0.0816,2025-06-03,2025-06-06
ORD04717,2025-05-30,Cliente_112,Maria Luiza das Neves,Linhares,ES,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2.0,51.8,0.0943,2025-06-03,2025-06-07
ORD04718,2025-05-30,Cliente_156,Lívia da Rocha,Cacoal,RO,Norte,P0025,Webcam Logitech Full HD,Informática,1.0,329.9,0.0966,2025-06-05,2025-06-05
ORD04719,2025-05-30,Cliente_164,Breno Rezende,Currais Novos,RN,Nordeste,P0024,Memória Kingston Fury 16GB DDR5,Informática,2.0,389.9,0.1021,2025-06-06,2025-06-06
ORD04720,2025-05-30,Cliente_165,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,3.0,1079.0,0.1384,2025-06-05,2025-06-02
ORD04721,2025-05-30,cliente#185,Nina Jesus,Gurupi,TO,Norte,P0020,Teclado Mecanico Fizz,Informática,4.0,174.9,0.1051,2025-06-05,2025-06-07
ORD04722,2025-05-30,Cliente_205,Kevin Souza,Santa Rita,PB,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,1.0,1079.0,0.2227,2025-06-04,2025-06-04
ORD04723,2025-05-30,Cliente_216,Yasmin Costela,Pelotas,RS,Sul,P0020,Teclado Mecanico Fizz,Informática,3.0,174.9,0.1171,2025-06-04,2025-06-03
ORD04724,2025-05-30,Cliente_219,Natália da Luz,Cascavel,PR,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3.0,1072.0,0.0293,2025-06-03,2025-06-04
ORD04725,2025-05-30,Cliente_225,Enzo Gabriel Ramos,Caxias,MA,Nordeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,1.0,124.91,0.3153,2025-06-05,2025-06-05
ORD04726,2025-05-30,Cliente_271,Rebeca Pires,Bom Jesus,PI,Nordeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3.0,1072.0,0.0458,2025-06-05,2025-06-05
ORD04727,2025-05-30,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2.0,53.9,0.105,2025-06-01,2025-05-31
ORD04728,2025-05-30,Cliente_347,Murilo Cunha,Porto Nacional,TO,Norte,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2.0,53.9,0.0629,2025-06-07,2025-06-05
ORD04729,2025-05-30,Cliente_403,Laís da Paz,João Pessoa,PB,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2.0,,0.1134,2025-06-06,2025-06-04
ORD04730,2025-05-30,Cliente_420,Anthony Oliveira Cruz,Vitória,ES,Sudeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2.0,17.9,0.1449,2025-06-07,2025-06-07
ORD04731,2025-05-30,Cliente_448,Francisco Pires,Serra,ES,Sudeste,P0018,"Monitor UHD Samsung 32""",Informática,2.0,1626.57,0.0544,2025-06-04,2025-06-03
ORD04732,2025-05-30,Cliente_489,Bruno Caldeira,Duque de Caxias,RJ,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1.0,3049.99,0.0692,2025-06-05,2025-06-04
ORD04733,2025-05-31,Cliente_008,Thales Pereira,Cascavel,PR,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2.0,428.99,0.111,2025-06-05,2025-06-02
ORD04734,2025-05-31,Cliente_014,Pedro Lucas Melo,Brasiléia,AC,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,4.0,449.0,0.0442,2025-06-06,2025-06-03
ORD04735,2025-05-31,Cliente_016,Sr. Thomas Nascimento,Tarauacá,AC,Norte,P0024,Memória Kingston Fury 16GB DDR5,Informática,1.0,389.9,0.0955,2025-06-04,2025-06-03
ORD04736,2025-05-31,Cliente_041,Miguel Nascimento,Ribeirão Preto,SP,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4.0,769.9,0.0489,2025-06-06,2025-06-05
ORD04737,2025-05-31,Cliente_052,Ana Beatriz Freitas,Ponta Grossa,PR,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,3.0,1979.1,0.1583,2025-06-03,2025-06-07
ORD04738,2025-05-31,Cliente_095,Catarina Nogueira,Blumenau,SC,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2.0,428.99,0.1368,2025-06-05,2025-06-05
ORD04739,2025-05-31,Cliente182,Pedro Henrique Pinto,Parnaíba,PI,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,1.0,53.9,0.0651,2025-06-05,2025-06-05
ORD04740,2025-05-31,Cliente_199,João Guilherme Fogaça,Ananindeua,PA,Norte,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,1072.0,0.0422,2025-06-05,2025-06-06
ORD04741,2025-05-31,Cliente_207,Dr. Lucas Gabriel Sales,Niterói,RJ,Sudeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4.0,17.9,0.1537,2025-06-03,2025-06-02
ORD04742,2025-05-31,Cliente_243,Laura da Cunha,Maringá,PR,Sul,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,4.0,34.9,0.1009,2025-06-04,2025-06-03
ORD04743,2025-05-31,Cliente_254,Kevin Santos,Niterói,RJ,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4.0,51.8,0.2185,2025-06-04,2025-06-01
ORD04744,2025-05-31,Cliente_265,Gabrielly Azevedo,São Bernardo do Campo,SP,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1.0,3049.99,0.0751,2025-06-05,2025-06-05
ORD04745,2025-05-31,Cliente_386,Diego Cavalcanti,Mucajaí,RR,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,2.0,899.0,0.0517,2025-06-05,2025-06-09
ORD04746,2025-05-31,Cliente_426,Evelyn Rezende,Joinville,SC,Sul,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,,949.0,0.0228,2025-06-03,2025-06-05
ORD04747,2025-05-31,Cliente_436,Daniel Carvalho,Itajaí,SC,Sul,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.191,2025-06-04,2025-06-04
ORD04748,2025-05-31,Cliente_465,Antônio Campos,Feira de Santana,BA,Nordeste,P0020,Teclado Mecanico Fizz,Informática,1.0,174.9,0.2125,2025-06-06,2025-06-07
ORD04749,2025-05-31,Cliente_545,Felipe Cardoso,Florianópolis,SC,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1048,2025-06-06,2025-06-04
ORD04750,2025-06-01,Cliente_002,Fernanda Lima,Vila Velha,ES,Sudeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,3.0,1979.1,0.042,2025-06-05,2025-06-04
ORD04751,2025-06-01,Cliente_019,Gabriela da Paz,Uberlândia,MG,Sudeste,P0020,Teclado Mecanico Fizz,Informática,4.0,174.9,0.081,2025-06-05,2025-06-06
ORD04752,2025-06-01,Cliente_068,Stephany Moreira,Curitiba,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1572,2025-06-09,2025-06-09
ORD04753,2025-06-01,Cliente_094,Daniel Martins,Teresina,PI,Nordeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,124.91,0.0203,2025-06-04,2025-06-05
ORD04754,2025-06-01,Cliente_098,Thales Castro,Caxias do Sul,RS,Sul,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.0782,2025-06-06,2025-06-08
ORD04755,2025-06-01,Cliente_113,Sra. Camila Peixoto,Marabá,PA,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,1.0,428.99,0.0661,2025-06-06,2025-06-06
ORD04756,2025-06-01,Cliente_117,Dra. Maysa Fogaça,Propriá,SE,Nordeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,1.0,124.91,0.0177,2025-06-07,2025-06-06
ORD04757,2025-06-01,Cliente_151,Lorenzo Moura,Vitória da Conquista,BA,Nordeste,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,1.0,49.9,0.0345,2025-06-04,2025-06-08
ORD04758,2025-06-01,Cliente_164,Breno Rezende,Currais Novos,RN,Nordeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1.0,3049.99,0.0747,2025-06-07,2025-06-05
ORD04759,2025-06-01,Cliente_178,Arthur Azevedo,Caxias,MA,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,1.0,4604.0,0.1041,2025-06-06,2025-06-05
ORD04760,2025-06-01,Cliente_204,Júlia da Mota,Santa Maria,RS,Sul,P0018,"Monitor UHD Samsung 32""",Informática,2.0,1626.57,0.2096,2025-06-08,2025-06-07
ORD04761,2025-06-01,Cliente_208,Vitor Araújo,Betim,MG,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3.0,899.0,0.0219,2025-06-08,2025-06-12
ORD04762,2025-06-01,Cliente_215,Olivia Souza,Camaçari,BA,Nordeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,,899.0,0.0358,2025-06-07,2025-06-05
ORD04763,2025-06-01,Cliente_235,Yago Pires,Ponta Grossa,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1916,2025-06-06,2025-06-09
ORD04764,,Cliente_240,Esther Monteiro,Fortaleza,CE,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,3.0,1979.1,0.0329,2025-06-03,2025-06-02
ORD04765,2025-06-01,Cliente_251,Dr. João Felipe Sales,Ribeirão Preto,SP,Sudeste,P0018,"Monitor UHD Samsung 32""",Informática,2.0,1626.57,0.0874,2025-06-05,2025-06-07
ORD04766,2025-06-01,Cliente_263,Sr. Cauã Carvalho,Uberlândia,MG,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,1.0,,0.1064,2025-06-06,2025-06-05
ORD04767,2025-06-01,Cliente_273,Leonardo Melo,Sobral,CE,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,3.0,4604.0,0.1751,2025-06-08,2025-06-07
ORD04768,2025-06-01,cliente#293,Luiza Teixeira,Santo André,SP,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3.0,51.8,0.0881,2025-06-05,2025-06-04
ORD04769,2025-06-01,Cliente_317,Catarina Ramos,Ferreira Gomes,AP,Norte,P0003,Carregador Turbo USB-C 30W, Acessórios Mobile,1.0,49.9,0.0539,2025-06-06,2025-06-08
ORD04770,2025-06-01,Cliente_363,Diego Costela,Ananindeua,PA,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,4.0,449.0,0.0376,2025-06-06,2025-06-03
ORD04771,2025-06-01,Cliente_368,Bryan da Mota,Lagarto,SE,Nordeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,,1799.01,0.0474,2025-06-05,2025-06-05
ORD04772,2025-06-01,Cliente_375,Dra. Maria Julia Cardoso,Itajaí,SC,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2.0,53.9,0.0375,2025-06-07,2025-06-06
ORD04773,2025-06-01,Cliente_386,Diego Cavalcanti,Mucajaí,RR,Norte,P0018,"Monitor UHD Samsung 32""",Informática,,1626.57,0.1135,2025-06-07,2025-06-06
ORD04774,2025-06-01,Cliente_450,Nathan Rosa,Maringá,PR,Sul,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,1.0,49.9,0.0417,2025-06-06,2025-06-03
ORD04775,2025-06-01,Cliente_475,Lorena Teixeira,Chapecó,SC,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3.0,1072.0,0.0324,2025-06-04,2025-06-03
ORD04776,2025-06-01,Cliente_518,Heitor Barbosa Cruz,Mossoró,RN,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,3.0,1079.0,0.0161,2025-06-07,2025-06-06
ORD04777,2025-06-01,Cliente_533,Sophia Gonçalves Teixeira,Recife,PE,Nordeste,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,1.0,2742.13,0.1201,2025-06-05,2025-06-05
ORD04778,2025-06-02,Cliente_007,Helena Souza,Feira de Santana,BA,Nordeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4.0,428.99,0.0582,2025-06-06,2025-06-05
ORD04779,2025-06-02,Cliente_008,Thales Pereira,Cascavel,PR,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4.0,53.9,0.0382,2025-06-04,2025-06-03
ORD04780,2025-06-02,Cliente_019,Gabriela da Paz,Uberlândia,MG,Sudeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,1.0,1079.0,0.0183,2025-06-07,2025-06-05
ORD04781,2025-06-02,Cliente_019,Gabriela da Paz,Uberlândia,MG,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2.0,769.9,0.0693,2025-06-06,2025-06-06
ORD04782,2025-06-02,Cliente_021,Mirella Rodrigues,Ribeirão Preto,SP,Sudeste,P0020,Teclado Mecanico Fizz,Informática,3.0,174.9,0.0636,2025-06-07,2025-06-08
ORD04783,2025-06-02,Cliente_036,Bryan Pires,Manacapuru,AM,Norte,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2.0,3049.99,0.1704,2025-06-08,2025-06-13
ORD04784,2025-06-02,Cliente_056,Joana Rodrigues,Sobral,CE,Nordeste,P0025,Webcam Logitech Full HD,Informática,3.0,329.9,0.1009,2025-06-08,2025-06-06
ORD04785,2025-06-02,Cliente_078,Davi Costela,Currais Novos,RN,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,1.0,4604.0,0.1642,2025-06-09,2025-06-09
